yearID,franchID,name,G,SO
1954,BAL,Baltimore Orioles,154,634.0
1954,BOS,Boston Red Sox,156,660.0
1954,LAD,Brooklyn Dodgers,154,625.0
1954,CHW,Chicago White Sox,155,536.0
1954,CHC,Chicago Cubs,154,693.0
1954,CIN,Cincinnati Redlegs,154,645.0
1954,CLE,Cleveland Indians,156,668.0
1954,DET,Detroit Tigers,155,603.0
1954,ATL,Milwaukee Braves,154,619.0
1954,SFG,New York Giants,154,561.0
1954,NYY,New York Yankees,155,632.0
1954,OAK,Philadelphia Athletics,156,677.0
1954,PHI,Philadelphia Phillies,154,620.0
1954,PIT,Pittsburgh Pirates,154,737.0
1954,STL,St. Louis Cardinals,154,586.0
1954,MIN,Washington Senators,155,719.0
1955,BAL,Baltimore Orioles,156,742.0
1955,BOS,Boston Red Sox,154,733.0
1955,LAD,Brooklyn Dodgers,154,718.0
1955,CHW,Chicago White Sox,155,595.0
1955,CHC,Chicago Cubs,154,806.0
1955,CIN,Cincinnati Redlegs,154,657.0
1955,CLE,Cleveland Indians,154,715.0
1955,DET,Detroit Tigers,154,583.0
1955,OAK,Kansas City Athletics,155,725.0
1955,ATL,Milwaukee Braves,154,735.0
1955,SFG,New York Giants,154,581.0
1955,NYY,New York Yankees,154,658.0
1955,PHI,Philadelphia Phillies,154,673.0
1955,PIT,Pittsburgh Pirates,154,652.0
1955,STL,St. Louis Cardinals,154,597.0
1955,MIN,Washington Senators,154,654.0
1956,BAL,Baltimore Orioles,154,725.0
1956,BOS,Boston Red Sox,155,687.0
1956,LAD,Brooklyn Dodgers,154,738.0
1956,CHW,Chicago White Sox,154,660.0
1956,CHC,Chicago Cubs,157,776.0
1956,CIN,Cincinnati Redlegs,155,760.0
1956,CLE,Cleveland Indians,155,764.0
1956,DET,Detroit Tigers,155,618.0
1956,OAK,Kansas City Athletics,154,727.0
1956,ATL,Milwaukee Braves,155,714.0
1956,SFG,New York Giants,154,659.0
1956,NYY,New York Yankees,154,755.0
1956,PHI,Philadelphia Phillies,154,673.0
1956,PIT,Pittsburgh Pirates,157,752.0
1956,STL,St. Louis Cardinals,156,622.0
1956,MIN,Washington Senators,155,877.0
1957,BAL,Baltimore Orioles,154,699.0
1957,BOS,Boston Red Sox,154,739.0
1957,LAD,Brooklyn Dodgers,154,848.0
1957,CHW,Chicago White Sox,155,745.0
1957,CHC,Chicago Cubs,156,989.0
1957,CIN,Cincinnati Redlegs,154,752.0
1957,CLE,Cleveland Indians,153,786.0
1957,DET,Detroit Tigers,154,643.0
1957,OAK,Kansas City Athletics,154,760.0
1957,ATL,Milwaukee Braves,155,729.0
1957,SFG,New York Giants,154,669.0
1957,NYY,New York Yankees,154,709.0
1957,PHI,Philadelphia Phillies,156,758.0
1957,PIT,Pittsburgh Pirates,155,733.0
1957,STL,St. Louis Cardinals,154,672.0
1957,MIN,Washington Senators,154,733.0
1958,BAL,Baltimore Orioles,154,731.0
1958,BOS,Boston Red Sox,155,820.0
1958,CHW,Chicago White Sox,155,669.0
1958,CHC,Chicago Cubs,154,853.0
1958,CIN,Cincinnati Redlegs,154,765.0
1958,CLE,Cleveland Indians,153,819.0
1958,DET,Detroit Tigers,154,678.0
1958,OAK,Kansas City Athletics,156,747.0
1958,LAD,Los Angeles Dodgers,154,850.0
1958,ATL,Milwaukee Braves,154,646.0
1958,NYY,New York Yankees,155,822.0
1958,PHI,Philadelphia Phillies,154,871.0
1958,PIT,Pittsburgh Pirates,154,753.0
1958,SFG,San Francisco Giants,154,817.0
1958,STL,St. Louis Cardinals,154,637.0
1958,MIN,Washington Senators,156,751.0
1959,BAL,Baltimore Orioles,155,690.0
1959,BOS,Boston Red Sox,154,810.0
1959,CHW,Chicago White Sox,156,634.0
1959,CHC,Chicago Cubs,155,911.0
1959,CIN,Cincinnati Redlegs,154,763.0
1959,CLE,Cleveland Indians,154,721.0
1959,DET,Detroit Tigers,154,737.0
1959,OAK,Kansas City Athletics,154,780.0
1959,LAD,Los Angeles Dodgers,156,891.0
1959,ATL,Milwaukee Braves,157,765.0
1959,NYY,New York Yankees,155,828.0
1959,PHI,Philadelphia Phillies,155,858.0
1959,PIT,Pittsburgh Pirates,155,715.0
1959,SFG,San Francisco Giants,154,875.0
1959,STL,St. Louis Cardinals,154,747.0
1959,MIN,Washington Senators,154,881.0
1960,BAL,Baltimore Orioles,154,801.0
1960,BOS,Boston Red Sox,154,798.0
1960,CHW,Chicago White Sox,154,648.0
1960,CHC,Chicago Cubs,156,897.0
1960,CIN,Cincinnati Reds,154,858.0
1960,CLE,Cleveland Indians,154,573.0
1960,DET,Detroit Tigers,154,728.0
1960,OAK,Kansas City Athletics,155,744.0
1960,LAD,Los Angeles Dodgers,154,837.0
1960,ATL,Milwaukee Braves,154,793.0
1960,NYY,New York Yankees,155,818.0
1960,PHI,Philadelphia Phillies,154,1054.0
1960,PIT,Pittsburgh Pirates,155,747.0
1960,SFG,San Francisco Giants,156,846.0
1960,STL,St. Louis Cardinals,155,792.0
1960,MIN,Washington Senators,154,883.0
1961,BAL,Baltimore Orioles,163,902.0
1961,BOS,Boston Red Sox,163,847.0
1961,CHW,Chicago White Sox,163,612.0
1961,CHC,Chicago Cubs,156,1027.0
1961,CIN,Cincinnati Reds,154,761.0
1961,CLE,Cleveland Indians,161,720.0
1961,DET,Detroit Tigers,163,867.0
1961,OAK,Kansas City Athletics,162,772.0
1961,ANA,Los Angeles Angels,162,1068.0
1961,LAD,Los Angeles Dodgers,154,796.0
1961,MIN,Minnesota Twins,161,840.0
1961,ATL,Milwaukee Braves,155,880.0
1961,NYY,New York Yankees,163,785.0
1961,PHI,Philadelphia Phillies,155,928.0
1961,PIT,Pittsburgh Pirates,154,721.0
1961,SFG,San Francisco Giants,155,764.0
1961,STL,St. Louis Cardinals,155,745.0
1961,TEX,Washington Senators,161,917.0
1962,BAL,Baltimore Orioles,162,931.0
1962,BOS,Boston Red Sox,160,923.0
1962,CHW,Chicago White Sox,162,674.0
1962,CHC,Chicago Cubs,162,1044.0
1962,CIN,Cincinnati Reds,162,903.0
1962,CLE,Cleveland Indians,162,939.0
1962,DET,Detroit Tigers,161,894.0
1962,HOU,Houston Colt .45's,162,806.0
1962,OAK,Kansas City Athletics,162,803.0
1962,ANA,Los Angeles Angels,162,917.0
1962,LAD,Los Angeles Dodgers,165,886.0
1962,MIN,Minnesota Twins,163,823.0
1962,ATL,Milwaukee Braves,162,975.0
1962,NYY,New York Yankees,162,842.0
1962,NYM,New York Mets,161,991.0
1962,PHI,Philadelphia Phillies,161,923.0
1962,PIT,Pittsburgh Pirates,161,836.0
1962,SFG,San Francisco Giants,165,822.0
1962,STL,St. Louis Cardinals,163,846.0
1962,TEX,Washington Senators,162,789.0
1963,BAL,Baltimore Orioles,162,940.0
1963,BOS,Boston Red Sox,161,954.0
1963,CHW,Chicago White Sox,162,896.0
1963,CHC,Chicago Cubs,162,1049.0
1963,CIN,Cincinnati Reds,162,960.0
1963,CLE,Cleveland Indians,162,1102.0
1963,DET,Detroit Tigers,162,908.0
1963,HOU,Houston Colt .45's,162,938.0
1963,OAK,Kansas City Athletics,162,829.0
1963,ANA,Los Angeles Angels,161,916.0
1963,LAD,Los Angeles Dodgers,163,867.0
1963,MIN,Minnesota Twins,161,912.0
1963,ATL,Milwaukee Braves,163,954.0
1963,NYY,New York Yankees,161,808.0
1963,NYM,New York Mets,162,1078.0
1963,PHI,Philadelphia Phillies,162,955.0
1963,PIT,Pittsburgh Pirates,162,940.0
1963,SFG,San Francisco Giants,162,889.0
1963,STL,St. Louis Cardinals,162,915.0
1963,TEX,Washington Senators,162,963.0
1964,BAL,Baltimore Orioles,163,1019.0
1964,BOS,Boston Red Sox,162,917.0
1964,CHW,Chicago White Sox,162,902.0
1964,CHC,Chicago Cubs,162,1041.0
1964,CIN,Cincinnati Reds,163,974.0
1964,CLE,Cleveland Indians,164,1063.0
1964,DET,Detroit Tigers,163,912.0
1964,HOU,Houston Colt .45's,162,872.0
1964,OAK,Kansas City Athletics,163,1104.0
1964,ANA,Los Angeles Angels,162,920.0
1964,LAD,Los Angeles Dodgers,164,893.0
1964,MIN,Minnesota Twins,163,1019.0
1964,ATL,Milwaukee Braves,162,825.0
1964,NYY,New York Yankees,164,976.0
1964,NYM,New York Mets,163,932.0
1964,PHI,Philadelphia Phillies,162,924.0
1964,PIT,Pittsburgh Pirates,162,970.0
1964,SFG,San Francisco Giants,162,900.0
1964,STL,St. Louis Cardinals,162,925.0
1964,TEX,Washington Senators,162,1124.0
1965,BAL,Baltimore Orioles,162,907.0
1965,BOS,Boston Red Sox,162,964.0
1965,ANA,California Angels,162,973.0
1965,CHW,Chicago White Sox,162,916.0
1965,CHC,Chicago Cubs,164,948.0
1965,CIN,Cincinnati Reds,162,1003.0
1965,CLE,Cleveland Indians,162,857.0
1965,DET,Detroit Tigers,162,952.0
1965,HOU,Houston Astros,162,877.0
1965,OAK,Kansas City Athletics,162,1020.0
1965,LAD,Los Angeles Dodgers,162,891.0
1965,MIN,Minnesota Twins,162,969.0
1965,ATL,Milwaukee Braves,162,976.0
1965,NYY,New York Yankees,162,951.0
1965,NYM,New York Mets,164,1129.0
1965,PHI,Philadelphia Phillies,162,1091.0
1965,PIT,Pittsburgh Pirates,163,1008.0
1965,SFG,San Francisco Giants,163,844.0
1965,STL,St. Louis Cardinals,162,882.0
1965,TEX,Washington Senators,162,1125.0
1966,ATL,Atlanta Braves,163,913.0
1966,BAL,Baltimore Orioles,160,926.0
1966,BOS,Boston Red Sox,162,1020.0
1966,ANA,California Angels,162,1062.0
1966,CHW,Chicago White Sox,163,872.0
1966,CHC,Chicago Cubs,162,998.0
1966,CIN,Cincinnati Reds,160,877.0
1966,CLE,Cleveland Indians,162,914.0
1966,DET,Detroit Tigers,162,987.0
1966,HOU,Houston Astros,163,885.0
1966,OAK,Kansas City Athletics,160,982.0
1966,LAD,Los Angeles Dodgers,162,830.0
1966,MIN,Minnesota Twins,162,844.0
1966,NYY,New York Yankees,160,817.0
1966,NYM,New York Mets,161,992.0
1966,PHI,Philadelphia Phillies,162,969.0
1966,PIT,Pittsburgh Pirates,162,1011.0
1966,SFG,San Francisco Giants,161,860.0
1966,STL,St. Louis Cardinals,162,977.0
1966,TEX,Washington Senators,159,1069.0
1967,ATL,Atlanta Braves,162,947.0
1967,BAL,Baltimore Orioles,161,1002.0
1967,BOS,Boston Red Sox,162,1020.0
1967,ANA,California Angels,161,1021.0
1967,CHW,Chicago White Sox,162,849.0
1967,CHC,Chicago Cubs,162,912.0
1967,CIN,Cincinnati Reds,162,969.0
1967,CLE,Cleveland Indians,162,984.0
1967,DET,Detroit Tigers,163,994.0
1967,HOU,Houston Astros,162,934.0
1967,OAK,Kansas City Athletics,161,1019.0
1967,LAD,Los Angeles Dodgers,162,881.0
1967,MIN,Minnesota Twins,164,976.0
1967,NYY,New York Yankees,163,1043.0
1967,NYM,New York Mets,162,981.0
1967,PHI,Philadelphia Phillies,162,1033.0
1967,PIT,Pittsburgh Pirates,163,914.0
1967,SFG,San Francisco Giants,162,978.0
1967,STL,St. Louis Cardinals,161,919.0
1967,TEX,Washington Senators,161,1037.0
1968,ATL,Atlanta Braves,163,782.0
1968,BAL,Baltimore Orioles,162,1019.0
1968,BOS,Boston Red Sox,162,974.0
1968,ANA,California Angels,162,1080.0
1968,CHW,Chicago White Sox,162,840.0
1968,CHC,Chicago Cubs,163,854.0
1968,CIN,Cincinnati Reds,163,938.0
1968,CLE,Cleveland Indians,162,858.0
1968,DET,Detroit Tigers,164,964.0
1968,HOU,Houston Astros,162,988.0
1968,LAD,Los Angeles Dodgers,162,980.0
1968,MIN,Minnesota Twins,162,966.0
1968,NYY,New York Yankees,164,958.0
1968,NYM,New York Mets,163,1203.0
1968,OAK,Oakland Athletics,163,1022.0
1968,PHI,Philadelphia Phillies,162,1003.0
1968,PIT,Pittsburgh Pirates,163,953.0
1968,SFG,San Francisco Giants,163,904.0
1968,STL,St. Louis Cardinals,162,897.0
1968,TEX,Washington Senators,161,960.0
1969,ATL,Atlanta Braves,162,665.0
1969,BAL,Baltimore Orioles,162,806.0
1969,BOS,Boston Red Sox,162,923.0
1969,ANA,California Angels,163,929.0
1969,CHW,Chicago White Sox,162,844.0
1969,CHC,Chicago Cubs,163,928.0
1969,CIN,Cincinnati Reds,163,1042.0
1969,CLE,Cleveland Indians,161,906.0
1969,DET,Detroit Tigers,162,922.0
1969,HOU,Houston Astros,162,972.0
1969,KCR,Kansas City Royals,163,901.0
1969,LAD,Los Angeles Dodgers,162,823.0
1969,MIN,Minnesota Twins,162,906.0
1969,WSN,Montreal Expos,162,962.0
1969,NYY,New York Yankees,162,840.0
1969,NYM,New York Mets,162,1089.0
1969,OAK,Oakland Athletics,162,953.0
1969,PHI,Philadelphia Phillies,162,1130.0
1969,PIT,Pittsburgh Pirates,162,944.0
1969,SDP,San Diego Padres,162,1143.0
1969,MIL,Seattle Pilots,163,1015.0
1969,SFG,San Francisco Giants,162,1054.0
1969,STL,St. Louis Cardinals,162,876.0
1969,TEX,Washington Senators,162,900.0
1970,ATL,Atlanta Braves,162,736.0
1970,BAL,Baltimore Orioles,162,952.0
1970,BOS,Boston Red Sox,162,855.0
1970,ANA,California Angels,162,922.0
1970,CHW,Chicago White Sox,162,872.0
1970,CHC,Chicago Cubs,162,844.0
1970,CIN,Cincinnati Reds,162,984.0
1970,CLE,Cleveland Indians,162,909.0
1970,DET,Detroit Tigers,162,825.0
1970,HOU,Houston Astros,162,911.0
1970,KCR,Kansas City Royals,162,958.0
1970,LAD,Los Angeles Dodgers,161,841.0
1970,MIN,Minnesota Twins,162,905.0
1970,MIL,Milwaukee Brewers,163,985.0
1970,WSN,Montreal Expos,162,972.0
1970,NYY,New York Yankees,163,808.0
1970,NYM,New York Mets,162,1062.0
1970,OAK,Oakland Athletics,162,977.0
1970,PHI,Philadelphia Phillies,161,1066.0
1970,PIT,Pittsburgh Pirates,162,871.0
1970,SDP,San Diego Padres,162,1164.0
1970,SFG,San Francisco Giants,162,1005.0
1970,STL,St. Louis Cardinals,162,961.0
1970,TEX,Washington Senators,162,989.0
1971,ATL,Atlanta Braves,162,747.0
1971,BAL,Baltimore Orioles,158,844.0
1971,BOS,Boston Red Sox,162,871.0
1971,ANA,California Angels,162,827.0
1971,CHW,Chicago White Sox,162,870.0
1971,CHC,Chicago Cubs,162,772.0
1971,CIN,Cincinnati Reds,162,907.0
1971,CLE,Cleveland Indians,162,868.0
1971,DET,Detroit Tigers,162,854.0
1971,HOU,Houston Astros,162,888.0
1971,KCR,Kansas City Royals,161,819.0
1971,LAD,Los Angeles Dodgers,162,755.0
1971,MIN,Minnesota Twins,160,846.0
1971,MIL,Milwaukee Brewers,161,924.0
1971,WSN,Montreal Expos,162,800.0
1971,NYY,New York Yankees,162,717.0
1971,NYM,New York Mets,162,958.0
1971,OAK,Oakland Athletics,161,1018.0
1971,PHI,Philadelphia Phillies,162,1031.0
1971,PIT,Pittsburgh Pirates,162,919.0
1971,SDP,San Diego Padres,161,966.0
1971,SFG,San Francisco Giants,162,1042.0
1971,STL,St. Louis Cardinals,163,757.0
1971,TEX,Washington Senators,159,956.0
1972,ATL,Atlanta Braves,155,770.0
1972,BAL,Baltimore Orioles,154,935.0
1972,BOS,Boston Red Sox,155,858.0
1972,ANA,California Angels,155,850.0
1972,CHW,Chicago White Sox,154,991.0
1972,CHC,Chicago Cubs,156,815.0
1972,CIN,Cincinnati Reds,154,914.0
1972,CLE,Cleveland Indians,156,762.0
1972,DET,Detroit Tigers,156,793.0
1972,HOU,Houston Astros,153,907.0
1972,KCR,Kansas City Royals,154,711.0
1972,LAD,Los Angeles Dodgers,155,786.0
1972,MIN,Minnesota Twins,154,905.0
1972,MIL,Milwaukee Brewers,156,868.0
1972,WSN,Montreal Expos,156,828.0
1972,NYY,New York Yankees,155,689.0
1972,NYM,New York Mets,156,990.0
1972,OAK,Oakland Athletics,155,886.0
1972,PHI,Philadelphia Phillies,156,930.0
1972,PIT,Pittsburgh Pirates,155,871.0
1972,SDP,San Diego Padres,153,976.0
1972,SFG,San Francisco Giants,155,964.0
1972,STL,St. Louis Cardinals,156,793.0
1972,TEX,Texas Rangers,154,926.0
1973,ATL,Atlanta Braves,162,870.0
1973,BAL,Baltimore Orioles,162,752.0
1973,BOS,Boston Red Sox,162,799.0
1973,ANA,California Angels,162,816.0
1973,CHW,Chicago White Sox,162,952.0
1973,CHC,Chicago Cubs,161,855.0
1973,CIN,Cincinnati Reds,162,947.0
1973,CLE,Cleveland Indians,162,793.0
1973,DET,Detroit Tigers,162,722.0
1973,HOU,Houston Astros,162,962.0
1973,KCR,Kansas City Royals,162,696.0
1973,LAD,Los Angeles Dodgers,162,795.0
1973,MIN,Minnesota Twins,162,954.0
1973,MIL,Milwaukee Brewers,162,977.0
1973,WSN,Montreal Expos,162,777.0
1973,NYY,New York Yankees,162,680.0
1973,NYM,New York Mets,161,805.0
1973,OAK,Oakland Athletics,162,919.0
1973,PHI,Philadelphia Phillies,162,979.0
1973,PIT,Pittsburgh Pirates,162,842.0
1973,SDP,San Diego Padres,162,966.0
1973,SFG,San Francisco Giants,162,913.0
1973,STL,St. Louis Cardinals,162,796.0
1973,TEX,Texas Rangers,162,791.0
1974,ATL,Atlanta Braves,163,772.0
1974,BAL,Baltimore Orioles,162,770.0
1974,BOS,Boston Red Sox,162,811.0
1974,ANA,California Angels,163,801.0
1974,CHW,Chicago White Sox,163,858.0
1974,CHC,Chicago Cubs,162,857.0
1974,CIN,Cincinnati Reds,163,940.0
1974,CLE,Cleveland Indians,162,756.0
1974,DET,Detroit Tigers,162,784.0
1974,HOU,Houston Astros,162,864.0
1974,KCR,Kansas City Royals,162,768.0
1974,LAD,Los Angeles Dodgers,162,820.0
1974,MIN,Minnesota Twins,163,791.0
1974,MIL,Milwaukee Brewers,162,909.0
1974,WSN,Montreal Expos,161,812.0
1974,NYY,New York Yankees,162,690.0
1974,NYM,New York Mets,162,735.0
1974,OAK,Oakland Athletics,162,876.0
1974,PHI,Philadelphia Phillies,162,822.0
1974,PIT,Pittsburgh Pirates,162,828.0
1974,SDP,San Diego Padres,162,900.0
1974,SFG,San Francisco Giants,162,869.0
1974,STL,St. Louis Cardinals,161,752.0
1974,TEX,Texas Rangers,161,710.0
1975,ATL,Atlanta Braves,161,759.0
1975,BAL,Baltimore Orioles,159,834.0
1975,BOS,Boston Red Sox,160,741.0
1975,ANA,California Angels,161,811.0
1975,CHW,Chicago White Sox,161,800.0
1975,CHC,Chicago Cubs,162,802.0
1975,CIN,Cincinnati Reds,162,916.0
1975,CLE,Cleveland Indians,159,667.0
1975,DET,Detroit Tigers,159,872.0
1975,HOU,Houston Astros,162,762.0
1975,KCR,Kansas City Royals,162,675.0
1975,LAD,Los Angeles Dodgers,162,825.0
1975,MIN,Minnesota Twins,159,746.0
1975,MIL,Milwaukee Brewers,162,922.0
1975,WSN,Montreal Expos,162,954.0
1975,NYY,New York Yankees,160,710.0
1975,NYM,New York Mets,162,805.0
1975,OAK,Oakland Athletics,162,846.0
1975,PHI,Philadelphia Phillies,162,960.0
1975,PIT,Pittsburgh Pirates,161,832.0
1975,SDP,San Diego Padres,162,754.0
1975,SFG,San Francisco Giants,161,775.0
1975,STL,St. Louis Cardinals,163,649.0
1975,TEX,Texas Rangers,162,863.0
1976,ATL,Atlanta Braves,162,811.0
1976,BAL,Baltimore Orioles,162,883.0
1976,BOS,Boston Red Sox,162,832.0
1976,ANA,California Angels,162,812.0
1976,CHW,Chicago White Sox,161,739.0
1976,CHC,Chicago Cubs,162,834.0
1976,CIN,Cincinnati Reds,162,902.0
1976,CLE,Cleveland Indians,159,631.0
1976,DET,Detroit Tigers,161,730.0
1976,HOU,Houston Astros,162,719.0
1976,KCR,Kansas City Royals,162,650.0
1976,LAD,Los Angeles Dodgers,162,744.0
1976,MIN,Minnesota Twins,162,714.0
1976,MIL,Milwaukee Brewers,161,909.0
1976,WSN,Montreal Expos,162,841.0
1976,NYY,New York Yankees,159,616.0
1976,NYM,New York Mets,162,797.0
1976,OAK,Oakland Athletics,161,818.0
1976,PHI,Philadelphia Phillies,162,793.0
1976,PIT,Pittsburgh Pirates,162,807.0
1976,SDP,San Diego Padres,162,716.0
1976,SFG,San Francisco Giants,162,778.0
1976,STL,St. Louis Cardinals,162,860.0
1976,TEX,Texas Rangers,162,809.0
1977,ATL,Atlanta Braves,162,876.0
1977,BAL,Baltimore Orioles,161,945.0
1977,BOS,Boston Red Sox,161,905.0
1977,ANA,California Angels,162,880.0
1977,CHW,Chicago White Sox,162,666.0
1977,CHC,Chicago Cubs,162,796.0
1977,CIN,Cincinnati Reds,162,911.0
1977,CLE,Cleveland Indians,161,688.0
1977,DET,Detroit Tigers,162,764.0
1977,HOU,Houston Astros,162,839.0
1977,KCR,Kansas City Royals,162,687.0
1977,LAD,Los Angeles Dodgers,162,896.0
1977,MIN,Minnesota Twins,161,754.0
1977,MIL,Milwaukee Brewers,162,862.0
1977,WSN,Montreal Expos,162,877.0
1977,NYY,New York Yankees,162,681.0
1977,NYM,New York Mets,162,887.0
1977,OAK,Oakland Athletics,161,910.0
1977,PHI,Philadelphia Phillies,162,806.0
1977,PIT,Pittsburgh Pirates,162,878.0
1977,SDP,San Diego Padres,162,1057.0
1977,SEA,Seattle Mariners,162,769.0
1977,SFG,San Francisco Giants,162,842.0
1977,STL,St. Louis Cardinals,162,823.0
1977,TEX,Texas Rangers,162,904.0
1977,TOR,Toronto Blue Jays,161,819.0
1978,ATL,Atlanta Braves,162,874.0
1978,BAL,Baltimore Orioles,161,864.0
1978,BOS,Boston Red Sox,163,835.0
1978,ANA,California Angels,162,682.0
1978,CHW,Chicago White Sox,161,625.0
1978,CHC,Chicago Cubs,162,746.0
1978,CIN,Cincinnati Reds,161,899.0
1978,CLE,Cleveland Indians,159,698.0
1978,DET,Detroit Tigers,162,695.0
1978,HOU,Houston Astros,162,743.0
1978,KCR,Kansas City Royals,162,644.0
1978,LAD,Los Angeles Dodgers,162,818.0
1978,MIN,Minnesota Twins,162,684.0
1978,MIL,Milwaukee Brewers,162,805.0
1978,WSN,Montreal Expos,162,881.0
1978,NYY,New York Yankees,163,695.0
1978,NYM,New York Mets,162,829.0
1978,OAK,Oakland Athletics,162,800.0
1978,PHI,Philadelphia Phillies,162,866.0
1978,PIT,Pittsburgh Pirates,161,874.0
1978,SDP,San Diego Padres,162,848.0
1978,SEA,Seattle Mariners,160,702.0
1978,SFG,San Francisco Giants,162,814.0
1978,STL,St. Louis Cardinals,162,713.0
1978,TEX,Texas Rangers,162,779.0
1978,TOR,Toronto Blue Jays,161,645.0
1979,ATL,Atlanta Braves,160,818.0
1979,BAL,Baltimore Orioles,159,847.0
1979,BOS,Boston Red Sox,160,708.0
1979,ANA,California Angels,162,843.0
1979,CHW,Chicago White Sox,159,668.0
1979,CHC,Chicago Cubs,162,762.0
1979,CIN,Cincinnati Reds,161,902.0
1979,CLE,Cleveland Indians,161,786.0
1979,DET,Detroit Tigers,160,814.0
1979,HOU,Houston Astros,162,745.0
1979,KCR,Kansas City Royals,162,675.0
1979,LAD,Los Angeles Dodgers,162,834.0
1979,MIN,Minnesota Twins,162,693.0
1979,MIL,Milwaukee Brewers,161,745.0
1979,WSN,Montreal Expos,160,890.0
1979,NYY,New York Yankees,160,590.0
1979,NYM,New York Mets,163,817.0
1979,OAK,Oakland Athletics,162,751.0
1979,PHI,Philadelphia Phillies,163,764.0
1979,PIT,Pittsburgh Pirates,163,855.0
1979,SDP,San Diego Padres,161,770.0
1979,SEA,Seattle Mariners,162,725.0
1979,SFG,San Francisco Giants,162,925.0
1979,STL,St. Louis Cardinals,163,838.0
1979,TEX,Texas Rangers,162,607.0
1979,TOR,Toronto Blue Jays,162,663.0
1980,ATL,Atlanta Braves,161,899.0
1980,BAL,Baltimore Orioles,162,766.0
1980,BOS,Boston Red Sox,160,720.0
1980,ANA,California Angels,160,889.0
1980,CHW,Chicago White Sox,162,670.0
1980,CHC,Chicago Cubs,162,912.0
1980,CIN,Cincinnati Reds,163,852.0
1980,CLE,Cleveland Indians,160,625.0
1980,DET,Detroit Tigers,163,844.0
1980,HOU,Houston Astros,163,755.0
1980,KCR,Kansas City Royals,162,709.0
1980,LAD,Los Angeles Dodgers,163,846.0
1980,MIN,Minnesota Twins,161,703.0
1980,MIL,Milwaukee Brewers,162,745.0
1980,WSN,Montreal Expos,162,865.0
1980,NYY,New York Yankees,162,739.0
1980,NYM,New York Mets,162,840.0
1980,OAK,Oakland Athletics,162,824.0
1980,PHI,Philadelphia Phillies,162,708.0
1980,PIT,Pittsburgh Pirates,162,760.0
1980,SDP,San Diego Padres,163,791.0
1980,SEA,Seattle Mariners,163,727.0
1980,SFG,San Francisco Giants,161,840.0
1980,STL,St. Louis Cardinals,162,781.0
1980,TEX,Texas Rangers,163,589.0
1980,TOR,Toronto Blue Jays,162,813.0
1981,ATL,Atlanta Braves,107,540.0
1981,BAL,Baltimore Orioles,105,454.0
1981,BOS,Boston Red Sox,108,520.0
1981,ANA,California Angels,110,571.0
1981,CHW,Chicago White Sox,106,518.0
1981,CHC,Chicago Cubs,106,611.0
1981,CIN,Cincinnati Reds,108,553.0
1981,CLE,Cleveland Indians,103,379.0
1981,DET,Detroit Tigers,109,500.0
1981,HOU,Houston Astros,110,488.0
1981,KCR,Kansas City Royals,103,419.0
1981,LAD,Los Angeles Dodgers,110,550.0
1981,MIN,Minnesota Twins,110,497.0
1981,MIL,Milwaukee Brewers,109,461.0
1981,WSN,Montreal Expos,108,498.0
1981,NYY,New York Yankees,107,434.0
1981,NYM,New York Mets,105,603.0
1981,OAK,Oakland Athletics,109,647.0
1981,PHI,Philadelphia Phillies,107,432.0
1981,PIT,Pittsburgh Pirates,103,494.0
1981,SDP,San Diego Padres,110,525.0
1981,SEA,Seattle Mariners,110,553.0
1981,SFG,San Francisco Giants,111,543.0
1981,STL,St. Louis Cardinals,103,495.0
1981,TEX,Texas Rangers,105,396.0
1981,TOR,Toronto Blue Jays,106,556.0
1982,ATL,Atlanta Braves,162,869.0
1982,BAL,Baltimore Orioles,163,796.0
1982,BOS,Boston Red Sox,162,736.0
1982,ANA,California Angels,162,760.0
1982,CHW,Chicago White Sox,162,866.0
1982,CHC,Chicago Cubs,162,869.0
1982,CIN,Cincinnati Reds,162,817.0
1982,CLE,Cleveland Indians,162,625.0
1982,DET,Detroit Tigers,162,807.0
1982,HOU,Houston Astros,162,830.0
1982,KCR,Kansas City Royals,162,758.0
1982,LAD,Los Angeles Dodgers,162,804.0
1982,MIN,Minnesota Twins,162,887.0
1982,MIL,Milwaukee Brewers,163,714.0
1982,WSN,Montreal Expos,162,816.0
1982,NYY,New York Yankees,162,719.0
1982,NYM,New York Mets,162,1005.0
1982,OAK,Oakland Athletics,162,948.0
1982,PHI,Philadelphia Phillies,162,831.0
1982,PIT,Pittsburgh Pirates,162,862.0
1982,SDP,San Diego Padres,162,877.0
1982,SEA,Seattle Mariners,162,806.0
1982,SFG,San Francisco Giants,162,915.0
1982,STL,St. Louis Cardinals,162,805.0
1982,TEX,Texas Rangers,162,750.0
1982,TOR,Toronto Blue Jays,162,749.0
1983,ATL,Atlanta Braves,162,847.0
1983,BAL,Baltimore Orioles,162,800.0
1983,BOS,Boston Red Sox,162,758.0
1983,ANA,California Angels,162,835.0
1983,CHW,Chicago White Sox,162,888.0
1983,CHC,Chicago Cubs,162,868.0
1983,CIN,Cincinnati Reds,162,1006.0
1983,CLE,Cleveland Indians,162,691.0
1983,DET,Detroit Tigers,162,831.0
1983,HOU,Houston Astros,162,869.0
1983,KCR,Kansas City Royals,163,722.0
1983,LAD,Los Angeles Dodgers,163,925.0
